index;F0;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;F19;F20;F21;F22;F23;F24;F25;F26;F27;F28;F29;F30;F31;F32;F33;F34;F35;F36;F37;F38;F39;F40;F41;F42;F43;F44;F45;F46;F47;F48;F49;F50;F51;F52;F53;F54;F55;F56;F57;F58;F59;F60;F61;F62;F63;F64;F65;F66;F67;F68;F69;F70;F71;F72;F73;F74;F75;F76;F77;F78;F79;F80;F81;F82;F83;F84;F85;F86;F87;F88;F89;F90;F91;F92;F93;F94;F95;F96;F97;F98;F99;target;noisy target;group;level-0;level-1;marker
6;;0.3538493913591641;0.2875526863020935;0.32300592787948;;1.6820612885450252;;0.5335347425244004;0.4808895877032442;0.5918099884024676;1.207984689821731;;0.3912400674658306;0.7838511613180903;0.6390698461887895;0.33177123928860563;1.0200123625260138;0.41191923150997095;0.47186625756428974;0.397127497942397;;0.24995233603696274;0.8033559930445071;0.0;0.7430324966991165;0.5445633932120666;0.04603465336719854;0.49616572805516895;0.6854166488827784;0.09741560981474873;1.426087944051589;0.4816060826070373;;0.6139075704990486;0.6052221768169389;;0.7240470166493556;1.216340257382928;0.594390570307433;0.5298930421600245;0.4619811805996037;;1.2350544771981853;0.8378829565922719;0.5113370335441977;0.27816142230880697;;0.6119910952829772;0.6582148645953365;0.32087589111060666;0.06704974529986886;;;0.0;0.7307669366647551;0.6687451233711812;0.4962804722179844;;1.625398969990472;0.7724072702280772;;0.44880825255503626;;1.3339399860497736;0.3437818906499879;0.5428164647402033;;0.36170033786318745;0.4842991299112147;0.18960278745572057;1.2179911801362966;;1.5418316970140717;;1.0;1.181298659931623;0.206579111328757;0.31809246523309465;1.6013305542888;;;;0.47829229424028274;;0.6403803143640647;;0.4897120434451846;1.0;;0.604710143228246;0.38365365085953446;0.5736455732058008;0.6386409430612888;0.4852493025011943;1.3304961005778937;0.5548960110993797;0.7790920248504166;1.665840369438683;0.35527990214729477;0.378513541551183;59;59;mde-OM1-4;Engine;mde;
37;;0.6475172304863814;0.3760155156124647;0.7907627732653993;;1.8557251152661531;;0.6207072136558844;0.18632597935396308;0.5084224834708563;1.5458438962284204;0.5086475695595052;1.0;0.501200154128766;0.37547203842732285;0.8653623801240011;1.670118083203585;0.5605091941153627;0.4799319794220796;0.19546104736953762;;;0.5410562403463159;0.48971941008662506;0.42680625186819615;;0.6285752395457875;0.6678613596114271;0.7065163177521808;0.37404656833311367;0.7529116938087134;0.2158858546382434;;0.7660655130439942;0.6404167564860309;;0.059740946010727075;1.4904901525140428;0.3781885957994681;0.744197738714521;;;1.2654943287672988;0.5848724418305026;0.15112251033437724;0.7670586075761403;0.6048862467135622;0.6293500144619067;0.4628753064761875;0.547657819873493;0.48140331148518584;0.40468775986671857;;0.6090027169374755;1.0;0.17999789153797507;0.520887804955177;;1.7998772685554307;;;0.0;;;0.6268024899412898;0.6789509843681845;;0.4296992019588532;0.6492661771967649;0.5724248956980044;;0.35658475932396494;1.6425742467943074;;0.5905640256781712;1.9986142126565707;0.5027567570349118;0.5849357624637799;1.324232134887258;;;0.568699481969336;1.0;;0.6095696254828997;;0.7822490536386736;0.8016607672744813;0.6867824382923667;0.6930229530036252;0.910998539241014;0.8370975791244563;;0.5990325724474612;1.3208168021997118;0.28550579340814314;0.36370930534090823;1.2878911691983936;0.6538448041954331;0.6199650003750705;43;43;mde-OM1-3;Engine;mde;
23;;;0.4654429662444032;0.6159910015410931;;1.624183463598138;0.3418819714346533;0.6040253445241629;0.5460885575002002;0.5150832798218982;;0.3225220181834769;0.022226232760763045;0.5271030252092778;0.34010171360346975;;1.7650620406819804;1.601833131364279;;0.6222620345058365;;0.6936526623910079;0.40672067859831984;1.4922609424343467;0.30704334516474874;1.6271174903905876;;0.6628417587254517;0.5013105158492269;1.4746209078390538;;0.5680135093492065;;0.0;0.34021905861602303;;1.3426661698826297;1.245016203846068;0.46862188948688593;0.19308807095847505;0.5716094802400065;;;0.3181603994221575;;0.7165142582770466;0.4695149126205249;0.38352428917358367;0.9078017426558895;1.5827772194488847;;0.5539193709244133;0.3286256235218419;0.3960116373690392;0.7102002132812938;0.7735262239719322;;0.5158077657320974;1.5684891573711917;1.715091562519007;0.3062635435052143;0.5779314023164899;;;0.48830509222194596;;;0.2499044450773215;0.39426650710502886;0.06137039208611766;2.602541618016833;0.6304941808243458;;0.4658710570761378;;1.4325995390098207;0.2931446942698924;0.28181489720634423;1.4716941238682915;0.5872307111645094;1.2834388089480577;1.648804016084224;0.7935615983804544;;0.46172504760038957;0.41477152357940245;0.6659241086815538;0.6503033435100033;0.2573984541854312;0.7831537763618581;0.5414909785615257;0.277358815562189;0.5195455800588734;0.5931190290467129;;1.4135528112009959;1.15659157806574;1.3512155568388389;0.5889419867280681;0.34909366165502687;82;82;mde-OM3-13;Engine;mde;
11;;;0.21635350487161806;0.7569276206367096;;;0.5047827838811515;;0.6494477172062091;0.49917811664209255;1.0;0.5378150084060838;0.4237199423989987;0.4216225521437023;0.18682146505462366;0.6605928841139747;0.6924056981718547;0.6390766491653911;0.5887568177187215;0.9419668843633406;0.29604362618744895;0.613022842431049;0.6935346775533082;;0.14200808564538342;;;0.08471199540200497;0.17423964835152883;0.7809661817783047;0.39481453383370835;;0.26485038918901666;0.6067402096333944;0.4193449755208529;0.6609062513880684;;0.7376183520421817;0.12215793943544538;;0.7814270740214037;;1.0727386043753997;0.9604724727702547;0.8140918245425437;0.3406276337427985;0.33494568549833836;;;0.8975982753239033;0.846431668358526;;0.3446766238354291;0.6770537874170566;;0.6666392783443903;0.3988070862254623;;1.022906053529163;;0.5002856152530565;;1.0;1.7122628304042542;;0.6191291634220585;;;;0.7058888037741357;1.764734710442957;0.72141254960333;0.5816947806107533;;0.3990300164857412;0.4382500847582423;1.0;1.0;1.4167456194169805;0.3170921947673361;1.0;0.0;;0.8504285392124996;0.41911440455611043;0.18840140764833593;0.6444872487041556;0.3690572281369207;0.6150193496405856;0.5234644088669157;0.4628217803877112;0.4566921091216493;0.006025415132209972;;;0.5292298312751408;0.7580746419049105;1.8397789505066138;0.0;0.45376460170160976;48;48;hde-OM2-6;Engine;hde;
8;0.177297567497283;;0.48937876622705045;0.23235965266485525;;1.4576306383061635;0.5827426432132484;0.8701856714213654;0.4754371310544803;;1.8712093936040022;0.6327314950722563;0.5922980977687904;0.6457482844649804;0.7196376383715115;0.7220222173888347;0.39027970369434434;0.14402012090450467;0.7275017513651932;0.2964842465354857;0.2708018528288227;0.5474124128198654;0.538520959225958;0.854501644037058;;0.03991398979464134;;0.7943530707178387;0.8006316787951472;0.7184941467195992;0.2669739730600147;0.9471790586954651;0.6377862951714486;0.7106162823267977;0.93897981139201;0.36820075474580094;;;0.6848342815406696;;0.5238094800103642;0.3776080747314105;1.676881672185944;;0.47629201383455294;0.20950506700917582;;0.6591966110602546;;0.7302624904830031;;;0.772389050379379;0.2962915893048688;;;0.3056839512786219;;1.696415263348953;;0.7077704182296051;;0.20115262032941744;1.5136456366156454;;0.36139259477260216;0.4475688721421937;0.6288184029374935;0.29683252951319333;0.4186876014856554;1.9418271067374016;0.4261975928322876;0.6578958899488251;;;0.3046036638363283;0.392771393115482;0.9002851206897908;1.684165241805449;0.45902543356954373;1.0;0.20674752867241242;0.5802286683472574;0.5922544847997417;0.7029873528585197;0.6694612883691484;0.30941970759511533;0.6244636545565551;;0.6404170822268166;0.5811613970784588;0.48938139341577147;0.0;;;0.15618789257074622;0.36461349673259524;;;0.3273494405230269;33;33;hde-OM2-5;Engine;hde;
34;;;1.0;0.2515022166057662;;1.5980317481431356;0.34794536684262006;0.13893421291992436;0.46663563400875696;0.6698991596782876;2.5166043602102826;0.20064447446929687;0.759929345870883;0.602504365390509;0.5024635695405402;;1.1004341690291743;1.2210094376456815;;0.6837987899920562;;0.3333664862218864;0.2893533624602974;1.7718522987914231;0.5160639416009767;1.9552476662666762;;0.9878599985595102;0.63514732435813;1.2861637982303786;;0.4430705459144696;;0.37951621885162634;0.3183093398859453;;1.2424502522152767;1.816586080587751;0.6904567867511084;0.4847576019947335;0.09983493539458697;;;0.4790894643872151;;;0.6285879686301745;0.5166978437822037;0.28294751442911237;1.8014314257459818;;0.2051235148465322;0.2928564466101434;0.5307491144097659;0.4385229844706961;;;0.5265832587224583;1.4747751051357954;1.2933146164648182;0.2938821044327301;0.7493706660781746;;1.555543649502833;0.46067015390715776;;;0.32451465373176885;0.43190860479607174;0.5495149775747813;2.6793892951350626;0.4328097331067608;3.4396567714498447;0.6640168038238736;;1.5821642714025725;0.39956215615093904;0.5784583314823436;1.5141553094686833;0.3463271000154536;1.5796709210939603;1.7703214517693162;0.40937473160863697;;0.6709632498097889;0.6034988834909314;0.5056678291030905;0.7699466286039225;0.10854885183711231;0.31213377746035076;0.6000734528581205;0.3164291043323502;0.3850872976922196;0.5270366595596548;;1.4020909361838974;1.3042840886709706;1.4992273041051092;0.5543764828171732;0.3557076171061411;61;61;mde-OM3-13;Engine;mde;
7;0.5758885278336079;;0.4751843279458045;0.4239591886840766;;;0.4646705704319047;;0.5341215352486002;0.9308295625267792;0.043442163289188596;;0.40645268552107044;0.3660040967200766;1.0;0.4191923063887018;0.0;0.0005321979457910919;0.2734865747406383;;;0.36943565696334546;0.6391711784945886;0.026857072344928335;0.81700893834473;;;0.5612813129897296;0.5071307626903085;0.6584238965755821;0.7369231335671222;0.5675492329589837;0.04396783314149381;0.1061370234484082;;;0.9560894752259393;0.27871210419748405;0.2376550197497341;0.3592699964358434;0.05812804255416371;0.5702733249807082;0.5965102194013304;0.4734586658637941;0.5576654918505853;0.42460185464132466;0.45269210662028736;0.400382936281983;;;0.5508854580806355;0.306340911887322;0.357357186463548;0.18483900653566532;;0.37676516178609276;1.0;;0.4908938935091667;;0.1304067203029017;;0.19361240587343942;1.1585740327228935;0.3287753077670243;0.8969469522906487;;0.10930256902824874;0.2710130442565654;0.15996409896991653;0.2980893724506632;0.8151789565921576;0.35125790093484427;;0.5467811446182287;0.7701275470685184;0.5674292628304038;;1.0858449662728258;0.39743300277280713;0.017262231896536685;0.48485713977406303;0.7925820720432208;0.4587010809291938;;0.4050730456956926;0.2754866167503856;0.6712438174513073;;0.044387314220358756;0.37983454355557417;0.4222842174579015;0.5466963752998124;0.27995742431992043;0.09784036011237617;0.6954198900194046;0.4107185345810519;;0.7306883898256679;0.5790449691766938;12;12;hde-OM1-3;Engine;hde;
0;0.31150482767457777;0.5867068478672445;0.46951363360658954;0.47053936657189493;;1.6628485374610864;;0.6526742163218747;0.5206769229975562;0.7797990739974794;2.6892511697677866;0.1941916392766482;0.657161146670622;0.8499074398412505;0.399166400839206;0.57581098069443;1.5392623586120542;1.8668909196648804;;0.5949805779321734;;0.5500660427690066;;0.49902092724841746;0.7874954749603068;0.8641082129367983;;0.3408176187628107;0.8382482352357202;;1.0;0.9152163609155248;;0.6712380128025651;0.17705068719130546;;1.7584977995095588;1.526149356608355;0.26533216080938227;0.17244208253841586;0.40050473071896714;;;0.7244361828122641;;0.5610821504055832;;0.4366255782180023;0.7770954658112577;0.4654480080412675;;0.4014463803125795;0.7574316706077562;0.8214262215560796;0.7743105728635912;0.9029675008539064;0.4606287694490526;0.5882916775353288;1.414853873198311;0.7887438099962613;0.8431012964070248;0.05204537525378523;;1.4380567587592334;1.0;0.949784756244741;;0.19059527342293836;0.333300377033354;0.44424639962320406;;;3.3768043558349423;;;1.4360960791397706;0.5124916536761767;1.0;1.5026443351647991;0.7500658865551244;1.4751170022655558;1.7141087326045268;0.6563490794706889;;0.34320440891159293;0.2823850097165699;;;0.8041932074805989;;0.46942579374131094;;0.5714797750775565;0.8507206546831259;;0.38162706912698585;;1.4204998251005476;0.5642645260719575;0.6424503037672185;59;59;mde-OM3-6;Engine;mde;
40;;0.45459888621839567;0.24180227687444444;0.22548564306657715;;1.5632916287478589;;0.5784373421881771;0.14764379030115843;0.3778886692862415;1.0;;0.6764141427802985;0.7628975105301826;0.6059334315367796;0.8225800449592218;1.3545807533698218;0.5911487890158117;0.5769057376180177;0.16048090395172732;;0.8007527643637838;;0.41411742588016;0.0;0.38456564397114507;0.04040459615025496;0.2854257386097541;0.022088242529213677;0.06285817306177056;1.6762295762140296;0.4910766534319283;;0.5721351539218205;0.46273621532555453;;0.40884904661954613;1.551300456898994;0.8653914689769453;0.2725827136207212;0.3942693003533912;;1.0100104401959134;0.23473457214085627;0.6371104374683074;0.5481255197838167;0.20811235412813908;;0.4115661210514772;0.20894763397245025;0.7934483485886387;;;0.5180339007580381;0.0;0.9219399266366222;0.46982738042290917;;1.566261117746058;0.9140332526690497;;0.0;;1.5713237313397168;0.7350055959062006;0.41494859918923716;;0.7760418482558112;0.8254304387400284;0.34878575591357747;1.3617661365793798;0.5411098476497653;1.6505304075437042;;0.18784101264332406;1.5275643590232213;0.48769678666383925;0.0;1.704407982630506;;;;0.12336087297049815;;0.16584775309752411;;0.658384219365624;0.5110977989795109;;0.48587313024974715;0.6634931621353204;0.6302812332853635;0.6577669357811672;0.5650060065505047;1.7760049646703497;0.12445549988681137;0.4501163925378419;1.5954872486588405;0.5015418533164085;0.3449320593544854;59;59;mde-OM1-4;Engine;mde;
58;0.38568616084977364;0.4128439843895052;0.7514150013150382;0.2707221356490674;;1.2332105902095425;0.3785755071692874;0.6343209698315424;0.2725056961464599;0.4117888407238725;2.2548173980911503;;0.47988223206093605;0.25892685856399406;;0.0;1.5389840531489378;1.227820411886285;;0.5443607581458835;;0.7545348704530114;0.4932200643390706;0.47335674765821123;1.0;0.5702213779659333;;0.3237410229956324;0.5192230076287838;0.89151597512885;1.9141927899203368;0.4229846845235801;;0.31799346470292317;0.25951268924891335;;1.4680912170216005;1.4343850852016982;0.3884228423797364;;0.5698672907357881;;;0.2799173137061308;;0.8711792864937583;0.4009538696117037;0.43551974292930196;0.4389437604432026;0.5343374509524896;;0.5630414345855369;;0.5027110844100651;0.0943603339498305;0.0;0.6197544203300476;0.7031394473181489;1.613909688874167;0.22103595645323684;0.4553366899629601;0.7396161214805286;;1.4248974929037534;0.7796450764497777;;;;0.6990028831634277;0.23565999027513013;;0.5402077663378566;3.0670802602603797;0.38447248227955283;;;0.2418627973857527;0.10429407179692782;;;1.0;0.21667436822969036;0.4792875974493428;;;0.5233508828966826;0.4397169542175538;0.2554284790662479;0.616609077962864;0.765518744284971;0.00016502144013399582;0.4726041333417523;0.5864162566618353;0.0;1.367199424219537;0.1666477477441437;0.8359722915874604;;0.4351217543941794;0.6853154918886901;44;44;mde-OM3-4;Engine;mde;
