index;F0;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;F19;F20;F21;F22;F23;F24;F25;F26;F27;F28;F29;F30;F31;F32;F33;F34;F35;F36;F37;F38;F39;F40;F41;F42;F43;F44;F45;F46;F47;F48;F49;F50;F51;F52;F53;F54;F55;F56;F57;F58;F59;F60;F61;F62;F63;F64;F65;F66;F67;F68;F69;F70;F71;F72;F73;F74;F75;F76;F77;F78;F79;F80;F81;F82;F83;F84;F85;F86;F87;F88;F89;F90;F91;F92;F93;F94;F95;F96;F97;F98;F99;target;group;level-0;level-1;marker
38;;0.766435537280923;0.3171829794470612;1.0;;1.967460376576624;;0.4428026080822079;0.6008816558062752;0.3454811438071141;1.4328960749410777;0.4841516727776077;0.002242167638782618;0.4498254226038718;;0.9027073607382955;1.5965131171808262;0.40839800414340033;;1.0;;;0.6827156629485294;0.6173999042366134;0.47075215610120624;;0.48043332988741577;0.6257146707285421;0.36209686316163725;0.5235764848393487;0.3431994459372086;0.34558333234976724;;0.3366608013398452;0.7656499319532696;;0.4552275562172729;1.5191566795497762;0.6295126052046504;0.41958867237692826;;;1.5517255619218844;0.5873567828043114;0.6455811455941259;0.5427100308652314;0.7397373108292208;0.46641644257882975;0.6240268512919673;0.809428729957155;0.5684627967998941;0.7876028279737176;;0.28518522529341195;0.6701079760518748;0.42195515571414843;0.9662270675882784;0.34276134203258973;1.6452694478015155;;;0.5266260048410665;;;0.3231010029423689;0.6771554648229076;;0.2111018361396538;0.42131252264021557;0.6846751764771131;;0.7524595062504359;1.3805383366715542;;;1.8730563007021328;0.5969209557403096;0.453339693022829;1.7063229495546341;0.8135225881429545;;0.21585636463498406;0.9413767044673401;;0.3489033344433976;;0.4644298870685732;0.7077911672789693;0.5158570995566525;0.7754961008865483;0.35821593711223765;0.4095103433636374;0.4149279223242571;0.610515031212833;1.3619240686121328;0.7469205212138038;0.5282147294943494;1.6220987047085125;0.5943703639322993;0.7334361068544736;46;mde-OM1-3;Engine;mde;
5;;;0.15717393367797436;0.13859177888700283;;1.1775820777344959;;0.3025315326493636;0.766800687949115;;1.4869169315155688;;0.825751776143714;0.7432176806555231;0.29922147875333893;0.4139766011079816;2.0;1.8294127823293003;0.8868040779692442;0.0;;0.5224704268046977;0.9987355458001514;0.5310795507343455;0.4418270505722294;1.0;0.0;0.5778729255516792;;0.0;1.5138575720258438;0.43938659794130963;;0.5668976373185642;0.612653022969028;;;1.551113764419807;0.6405000496310062;0.0;0.6821635638788898;;1.7047787134476495;0.6194132807709395;0.25903495681345046;0.04178404623745582;0.5055993450570162;0.43072832110833764;0.6302671297619088;0.0;;;;0.280846027640416;0.49880801525083523;0.4117327208623473;0.3953600425246021;1.0;1.6367434410883095;0.6574306475795242;;0.15345542464634715;;2.0;0.0;0.48782603072364866;;;1.0;0.5302287523431101;1.6397612657710061;0.7467115735079926;1.384640042019417;0.6153485391222806;0.5226451120125166;1.328856659593884;0.0;0.013550046007546206;1.1529131618036315;;;0.8631215740483108;0.31143148379596486;;0.4277341929478533;;;0.4086833951122272;0.4135413000418531;0.7238368958882185;0.40310710251834736;0.6509978430286015;0.6133445826862497;0.22944303698298624;1.1922811968227143;0.5977124492363574;0.44796641091158224;1.572129525177634;0.5205201560122121;0.3437086200554329;64;mde-OM1-6;Engine;mde;
52;;0.5764795866004345;0.3411311395760145;;;1.3547478453148747;0.6328006878453367;0.7657317827347548;0.315265472900611;;2.5137613946594444;0.6715403773704105;0.49111648093550253;0.546544220050039;0.8796309884179391;;1.1788458807555138;1.569426754519926;;0.636170438636559;;0.5856292039464119;0.4653119519030212;1.6589414112503813;0.43768465067168716;1.4285403107004593;;0.6739105470975721;0.6462694741193373;1.6494368145897704;;0.6944243460223041;;0.7339440944321048;0.4363695670632487;;1.6714995013683929;1.8516118652747195;0.352068735674199;0.8656762553735431;0.6267701761317978;;;0.5636494052486892;;0.8032055717430236;0.5339171509467541;0.5693576924195578;0.3143303006290605;1.5848545721792302;;0.4184242440574692;0.5448596627060679;0.598803910332557;0.30039387100270626;0.7027178428182115;;0.5919769233182572;1.354400150928658;1.491754553882999;;0.7403070893948639;;1.5264574482157007;0.4229363549783878;;;0.37992294160053264;0.47890935778726773;0.6493060254352347;2.6115908972348896;0.4407913530821431;3.4745727591807554;;;1.7467297675749498;0.6721644260287977;0.44806420912326095;1.7073825484162153;0.6353156187842584;1.559140365921944;1.1984037259677591;0.68992357391082;;0.646932897416551;0.6505621591541866;0.692832857550307;0.6520717064165497;0.40057161182032636;0.43353473159751993;0.4317568517166522;0.23265382542610108;0.5473200472834856;0.6215203863795948;;;1.5787803057905472;1.6256993631408796;0.22175777766641414;0.4533745010453771;82;mde-OM3-13;Engine;mde;
74;;0.48622109115697065;0.21551464862510666;0.6835821757551489;;1.414670182620735;;0.6006110395303206;0.37253481611364253;0.6814757007268414;2.0;1.0;0.2385578617808673;0.6655802984391155;0.7234148548470876;0.6785457526897121;1.5079411894407575;0.44480499586879846;;;;;0.9583388314635747;0.0;0.8914395720638821;;0.5233473773904305;0.7045965459168749;0.7846075480435944;0.5251367225716385;0.5193044762036759;0.24417692362516064;;0.09075210553197709;0.821646490815303;;0.3927884939772076;1.7435631074509552;0.5666874227947121;0.34424477771359413;0.5097395079014893;;1.083288179504049;0.5057288241105543;0.6372720459001586;0.40712184465569184;0.5637569289663361;0.5473139726435495;1.0;0.4727010114917046;0.5837098699770478;0.44584069938057314;;0.324249667095239;0.499164406023148;0.589225738575389;0.5973145228495238;0.2704641111804908;1.1297919140838233;;;0.44467223647456466;;;;0.0;;0.55442113524409;0.6182879939992981;0.0;;0.17897451185014526;1.4885647289254562;;0.3128099054998857;;0.43516098552296917;0.40800743670597817;1.8422004465237696;0.3392309092406492;;0.12754145786664314;0.3405765872509958;;0.6683584073666017;;;0.5748198876326611;0.4153438915946102;0.9533127847717894;0.5631073539462064;0.5015705902427815;;0.3812464552180449;1.3284985814446255;0.7454080164274407;0.6580655682734677;1.4836134860538643;0.6251803330334621;0.5843181877852872;52;mde-OM1-3;Engine;mde;
38;;0.6984855115037845;0.6835634536340224;0.6668659741034079;;1.935883779809239;;0.5766212689327506;0.21775168642972612;0.7208522431907116;1.0617303376018614;;0.286841311726221;0.5627368124997643;0.3146525197360208;0.33936489252688656;1.2702989871724994;0.3694196067164158;0.30502502216841854;0.6091014221148733;;0.543718106309413;0.1834661514816558;0.4210866570073972;0.5043639683634484;0.8204063188719163;0.7576142994674498;0.42882829163303865;;0.3439793926922685;1.3875567165225713;0.8064903058649857;;0.6733377156257502;0.6836102003754587;;0.7775019267671738;1.458203734202884;0.6200709542681268;0.5083972271106844;0.6326093544855463;;1.7641150001531902;;0.4182144306354074;0.0;0.3750652386716909;0.21756746497236792;;0.5273308934908244;0.4810223635963623;;;0.6142734049845984;0.8822446840938246;0.6895047917917166;0.6409069273882836;;1.4348384877407134;0.4823806848295906;;0.7117387559693522;;1.5579122075378993;0.25259808883004614;0.7166559945172366;;0.38529027593922127;0.6476821894930944;0.1095108076102911;1.5919831580787283;0.6829494099543921;1.824666614090392;;0.21389355486950384;1.2613589569060966;0.4167308942884149;0.6394632126876;1.725386311480305;;;;0.45191140470140145;;0.22589184154205133;;0.819057125682497;0.5550707986042253;;0.4364484189880126;0.6812668668741977;0.5517910127522355;0.5762775441018932;0.5178712804749648;;0.5772788235492449;0.605957209694346;;0.960625002978603;0.47086714250022726;55;mde-OM1-4;Engine;mde;
282;;0.5307278581465001;0.6611564889172148;0.7114686051574616;;;0.28708502270032127;0.5117317712755127;0.5585020688760662;0.425795643342152;2.795406491378585;0.5233029816081756;0.6258457136330068;0.15616284106328673;0.5114303821782519;;1.3790584694312567;1.884148227777089;;0.7751505183568158;;0.5808209234552215;0.7805470175136187;1.1656698210885854;;1.3936651656368693;;0.31045614804686317;0.3745872135982065;1.338164545937738;;0.8112750082234937;;0.6504972786592693;0.7853587140123087;;1.7696703116951087;1.6934592658005299;0.30739762459269987;0.2718559401994726;0.49084902481972575;;;0.0;;0.6870246777612109;0.2139418725033177;0.4600950380512244;0.22551648848698758;1.4264523751718368;;0.5468619217188233;0.33559351119023684;0.5719397025030679;0.41353436445033415;0.26304776275496883;;0.6671797939727356;1.6720518084432112;1.5215876294318833;0.33902687962555805;0.5817745607660261;;1.565845330712305;0.18003225267147463;;;0.38525877408881987;0.14961159516357894;0.3332209865303259;2.4285926728032106;0.8825018382115976;3.4110511390638667;0.5823268298787585;;1.1645601792081692;0.6932820976296529;0.6543216692609216;1.6787491269825163;;1.4332248353091055;1.9033127426477483;0.6731747870833806;;0.16953367241922768;0.4644099874390426;0.469198001745471;0.5271082810513845;0.5670298272213262;0.7669961458658202;0.24187037757436572;0.5922569790039833;0.5815964502190649;0.37012088716879804;;1.6741631035107007;1.8416253127765585;1.261086503794182;0.684940272320111;0.7236171490651694;47;mde-OM3-13;Engine;mde;
2;0.9417289147102971;0.00041644144645545706;0.38517629031578965;;;1.253361921214774;0.501832128061859;0.9133361193446834;1.0;0.30417096952225714;2.0862568443166216;1.0;;0.6711500741670428;0.4293842225687449;;1.5541693871354378;;;0.23685801241613672;;0.0;0.5450153343788673;0.0;1.0;0.0;;0.7513835873735584;0.6769421352118227;2.0;1.1472460091798289;0.3520308004115706;;0.5438358529906375;1.0;;1.390718238596686;;0.0783985164751413;0.19865658196093067;0.5684365462278897;;;0.3682233334246928;;0.3728138014002408;;0.6390036036877912;0.7426697136538208;1.2768239487677127;;0.15811176470426996;0.1827587180967549;0.25599707664469246;;0.0;0.6502319570095016;0.9816175983377485;1.0597222457188793;;0.24812047501998707;0.45267127549642533;;1.3340540797744627;0.8288614586894175;0.2795726316043702;;;0.6112257584774526;0.2804659526372226;;0.4437177986203272;3.058870763157179;;;1.0545957466875735;0.8828655623933692;;2.0;0.20849737897405174;1.1116484877316817;1.3770582847390749;0.6677907266817396;;0.17920429299926333;0.5256542899297547;0.5992637301866564;0.067372498542129;0.006290716633087422;0.3476770824054971;0.0;0.9765641518067152;0.1519398774905086;0.31198870233131953;1.6786656613636044;0.21595080243098486;0.2957075076981532;1.2555542586151331;0.2843971802610728;0.2623825218868564;61;mde-OM3-7;Engine;mde;
4;0.323931528226209;0.9989344038457817;0.31195726903407667;;;2.0;0.49898812777056173;0.6546667184945668;0.2584345858907214;0.6270200154131391;2.351903500735425;0.3507440340882383;;0.9220562779207485;0.6674482386836331;;1.5434138136292574;1.02175812280345;;;;0.36487036720378513;0.4222637962027306;0.8027245695060742;0.3533217826575635;0.6976251433137767;;0.5236974533326046;0.27002028003826006;1.0724699572172378;1.714848797754251;;;0.40214001608747624;0.566593648281637;;;;0.3695738864751997;0.4748941824013438;0.2801530074660516;;;0.08690066378381715;;0.6661781217365836;;0.8507933020278725;0.9342581959690353;1.0;;0.9337306102725474;0.7627835711867308;0.38057760076864755;0.7509890385055111;0.36345346592217714;0.2019497293939397;0.293416020807988;1.4490376797507385;0.6137425865003406;0.5442194771466496;0.0;;1.2703308352791516;;0.28472779310716834;;;0.21684495002367773;0.3885460069862724;1.7402341843507678;1.0;3.390751560049387;;;1.4199757872639474;0.766679247580651;0.7908202605869836;1.576960566295904;0.032480054789361536;1.952071830001857;1.0;0.7152618682325305;;0.7024836674638318;0.6136719762590757;0.5906426794487903;0.21317861934834703;0.32739131719701275;0.6788866274819495;0.37347970645025;0.9659061413822673;0.7508504364165268;0.0;1.3785605375506025;1.0;0.5268557487382128;1.0;0.08436860738595606;;62;mde-OM3-7;Engine;mde;
116;;0.656758992182131;0.47805018417501305;0.6007431415833475;;1.3726791368856515;0.525329313851256;0.446422008150879;0.6510345852294155;0.508977688640956;2.543800308934054;0.3152288894943928;0.32121292529906864;0.44788865585814785;0.46343239738523345;;1.3689448996118712;1.2343187020244086;;0.802417673310869;;0.5884034620434215;0.38312682089788674;1.247920799506733;0.6339290300565089;1.5868631988284425;;0.6211740447541785;0.5342756913337046;1.4806933794563104;;0.40597153681253006;;0.6596577067248773;0.4792368558737158;;1.4380755900772713;1.6034500952532023;0.3717225829043652;0.5820429178472855;0.5159866823903159;;;0.7647086397716473;;0.4373517218367236;0.3582272446978354;0.2707616351548749;0.5413463644093879;1.4805132585093588;;0.47630058721833846;0.43308994480468166;0.39333160888685387;0.7335493765989877;0.3163246292957367;;0.4608294590782541;1.6476509170934825;1.5230932723582762;0.6705007369033416;0.479891317395726;;1.717326993810167;0.19212254260056025;;;0.5488974086123356;0.5511455819522789;0.4467930308161532;2.5032738792983515;0.47147721049142527;3.5394297647152078;0.27204709207640315;;1.428378652769789;0.7915909570039563;0.4154072423537745;1.418897394499656;0.3544782552799004;1.7486718155563883;1.4920905607190367;;;0.5990780038594157;0.3264776285949506;0.4495160338964975;0.5012110069192899;0.516357261477676;0.4942339305561863;;0.335081599464981;0.48934864490499574;0.3052101357132845;;1.5645854325096575;1.2567192658925528;1.6123099218316765;0.45634640281474825;0.4082337656791678;45;mde-OM3-13;Engine;mde;
0;;;0.5299549782217352;0.6132887298255347;;;;0.39936291297261134;0.07343727453632155;;1.7121746387989762;;0.5788196706513028;0.0;0.8026928708547206;0.1756276689828337;1.7563840032799867;1.5420809536111686;0.5652841132751654;0.5185862834667259;;0.5330767499605333;0.8064865740605239;0.33083822919235467;0.3703425720893708;0.5798683091424148;0.672106877309142;1.0;0.21782559509058205;0.26494952301457303;1.7441613211052744;0.5350391770278196;;0.3330395488502076;0.4958918898032113;;1.0658499467236213;1.232485047649052;1.0;0.45956753602658423;0.6269292364383142;;1.5434117467564996;;0.28092175187134266;0.388520625362853;0.48963913866297387;0.6197295653604872;0.7274494753947154;0.4592817602486362;1.0;;;0.43234761283252154;0.29708243824770686;0.8714319980025127;0.6620214080819439;0.20870860214737236;1.3821670107632813;0.48110094682807847;;0.005424385185310238;;;0.35540741782573615;0.0;;;0.17727829994100558;1.0;;0.3158167364468292;1.6608787142272505;0.27417394219930596;0.16978631941782393;1.64113008078849;0.1751524672548761;0.6679369935960736;1.0;;;0.7787000969635263;0.11314936124917953;;0.6147070028523948;;0.9208164589064761;0.1233151527856688;0.5801861096509754;0.46451632806129256;0.3842361541420117;1.0;0.7199216302003122;0.5574333190219164;1.4202925228338692;0.631555928013589;0.43044496433866114;1.3152843009372752;0.41900194604430185;0.33057866935426927;64;mde-OM1-6;Engine;mde;
