#Samples,missing,#Features,#Classes,Gini,#SPH,#CPI,max info loss,gini,p value,Method,Run
151.03571428571428,13.938848899594124,88.5357142857143,20.232142857142847,0.21232644847588983,36,27,0.1,0.2,0.7,SPH+CPI,1
151.03571428571428,13.90032235461468,88.5357142857143,20.232142857142865,0.2146288413949653,36,27,0.1,0.2,0.75,SPH+CPI,1
151.03571428571428,13.888141129119013,88.5357142857143,20.232142857142854,0.20792221695925625,36,27,0.1,0.2,0.8,SPH+CPI,1
151.03571428571428,13.879324548091152,88.5357142857143,20.23214285714285,0.2096951182871756,36,27,0.1,0.2,0.85,SPH+CPI,1
151.03571428571428,13.736055360291973,88.42857142857144,20.232142857142865,0.20067503966102762,36,27,0.1,0.2,0.9,SPH+CPI,1
153.78181818181815,14.102131000798856,88.69090909090899,20.600000000000016,0.21877646103771017,36,26,0.1,0.25,0.7,SPH+CPI,1
153.78181818181815,14.06290397318343,88.69090909090899,20.600000000000016,0.22112071564622374,36,26,0.1,0.25,0.75,SPH+CPI,1
153.78181818181815,14.050501270860567,88.69090909090899,20.60000000000001,0.21429215258441084,36,26,0.1,0.25,0.8,SPH+CPI,1
153.78181818181812,14.041524388359477,88.69090909090899,20.599999999999984,0.21609728848192855,36,26,0.1,0.25,0.85,SPH+CPI,1
153.78181818181818,13.895650306236684,88.58181818181808,20.6,0.20691320842621444,36,26,0.1,0.25,0.9,SPH+CPI,1
156.62962962962968,14.270744096933583,88.85185185185189,20.9814814814815,0.226120058052812,36,25,0.1,0.3,0.7,SPH+CPI,1
156.6296296296297,14.23079064288084,88.85185185185189,20.981481481481467,0.22850772478370496,36,25,0.1,0.3,0.75,SPH+CPI,1
156.62962962962968,14.218158260885316,88.85185185185189,20.981481481481502,0.22155270685037706,36,25,0.1,0.3,0.8,SPH+CPI,1
156.62962962962968,14.2090151398194,88.85185185185189,20.9814814814815,0.2233912711904417,36,25,0.1,0.3,0.85,SPH+CPI,1
156.62962962962965,14.060439685805441,88.74074074074078,20.981481481481474,0.21403711557814037,36,25,0.1,0.3,0.9,SPH+CPI,1
192.22727272727275,14.103019801512955,88.63636363636371,25.74999999999998,0.2801381556236525,36,15,0.1,0.35,0.7,SPH+CPI,1
192.22727272727275,14.097353740981621,88.63636363636371,25.750000000000007,0.27840482558743074,36,15,0.1,0.35,0.75,SPH+CPI,1
192.2272727272727,14.083704893696336,88.63636363636371,25.74999999999998,0.2693237241752932,36,15,0.1,0.35,0.8,SPH+CPI,1
192.22727272727272,14.07248379056999,88.63636363636371,25.75000000000001,0.27158014404719094,36,15,0.1,0.35,0.85,SPH+CPI,1
192.22727272727275,14.047977805093668,88.63636363636371,25.750000000000007,0.26518061155811556,36,15,0.1,0.35,0.9,SPH+CPI,1
192.22727272727275,14.103019801512955,88.63636363636371,25.74999999999998,0.2801381556236525,36,15,0.1,0.4,0.7,SPH+CPI,1
192.22727272727275,14.097353740981621,88.63636363636371,25.750000000000007,0.27840482558743074,36,15,0.1,0.4,0.75,SPH+CPI,1
192.2272727272727,14.083704893696336,88.63636363636371,25.74999999999998,0.2693237241752932,36,15,0.1,0.4,0.8,SPH+CPI,1
192.22727272727272,14.07248379056999,88.63636363636371,25.75000000000001,0.27158014404719094,36,15,0.1,0.4,0.85,SPH+CPI,1
192.22727272727275,14.047977805093668,88.63636363636371,25.750000000000007,0.26518061155811556,36,15,0.1,0.4,0.9,SPH+CPI,1
93.48148148148148,10.829179768709945,85.37037037037044,14.796296296296303,0.18876905900659094,22,25,0.15,0.2,0.7,SPH+CPI,1
93.48148148148147,10.809163216582613,85.37037037037044,14.796296296296289,0.1938341528093232,22,25,0.15,0.2,0.75,SPH+CPI,1
93.48148148148148,10.798784411891363,85.37037037037044,14.796296296296296,0.189003996629383,22,25,0.15,0.2,0.8,SPH+CPI,1
93.48148148148151,10.79363435627418,85.37037037037044,14.796296296296298,0.18684423770629982,22,25,0.15,0.2,0.85,SPH+CPI,1
93.48148148148151,10.561381655270067,85.16666666666673,14.796296296296301,0.17569930279794205,22,25,0.15,0.2,0.9,SPH+CPI,1
97.07692307692305,11.049757046404393,85.57692307692302,15.365384615384615,0.20122692730135422,22,23,0.15,0.25,0.7,SPH+CPI,1
97.0769230769231,11.028970626887554,85.57692307692302,15.365384615384617,0.20648683240419166,22,23,0.15,0.25,0.75,SPH+CPI,1
97.07692307692307,11.018192637400483,85.57692307692302,15.365384615384624,0.20147090098656129,22,23,0.15,0.25,0.8,SPH+CPI,1
97.07692307692307,11.0128445027211,85.57692307692302,15.365384615384611,0.19922807441259038,22,23,0.15,0.25,0.85,SPH+CPI,1
97.0769230769231,10.771659005524521,85.36538461538457,15.365384615384626,0.18765448816160354,22,23,0.15,0.25,0.9,SPH+CPI,1
98.98039215686276,11.168438090264788,85.68627450980391,15.66666666666667,0.2086583921068274,22,22,0.15,0.3,0.7,SPH+CPI,1
98.9803921568627,11.147244093894672,85.68627450980391,15.666666666666668,0.21402143260383807,22,22,0.15,0.3,0.75,SPH+CPI,1
98.98039215686273,11.136254771280418,85.68627450980391,15.666666666666664,0.2089071495897836,22,22,0.15,0.3,0.8,SPH+CPI,1
98.98039215686276,11.130801771215157,85.68627450980391,15.666666666666664,0.20662034602416632,22,22,0.15,0.3,0.85,SPH+CPI,1
98.98039215686279,10.884887146622575,85.47058823529407,15.666666666666664,0.1948198267094345,22,22,0.15,0.3,0.9,SPH+CPI,1
117.39534883720931,10.896779029293624,85.3720930232558,18.581395348837216,0.2602831868467333,22,14,0.15,0.35,0.7,SPH+CPI,1
117.39534883720931,10.896999835664888,85.3720930232558,18.581395348837212,0.26391708504336076,22,14,0.15,0.35,0.75,SPH+CPI,1
117.39534883720931,10.88586364715041,85.3720930232558,18.581395348837205,0.25729322626542794,22,14,0.15,0.35,0.8,SPH+CPI,1
117.39534883720926,10.879396135445113,85.3720930232558,18.58139534883721,0.25458097087364906,22,14,0.15,0.35,0.85,SPH+CPI,1
117.39534883720931,10.749237188970092,85.25581395348834,18.581395348837205,0.2457837264200132,22,14,0.15,0.35,0.9,SPH+CPI,1
132.84210526315783,10.760318219429308,85.28947368421049,21.02631578947368,0.2855303353505793,22,9,0.15,0.4,0.7,SPH+CPI,1
132.84210526315783,10.760568079270467,85.28947368421049,21.026315789473678,0.2896423780467628,22,9,0.15,0.4,0.75,SPH+CPI,1
132.84210526315792,10.747966602793566,85.28947368421049,21.026315789473674,0.2823502126616496,22,9,0.15,0.4,0.8,SPH+CPI,1
132.84210526315786,10.740648102705988,85.28947368421049,21.02631578947368,0.27928108156042636,22,9,0.15,0.4,0.85,SPH+CPI,1
132.84210526315792,10.71964226663455,85.28947368421049,21.026315789473685,0.27499961779379867,22,9,0.15,0.4,0.9,SPH+CPI,1
64.17307692307692,8.852317403476068,83.5384615384615,10.499999999999995,0.15680319586017755,14,23,0.2,0.2,0.7,SPH+CPI,1
64.17307692307692,8.841816866600583,83.5384615384615,10.499999999999996,0.16038760488318848,14,23,0.2,0.2,0.75,SPH+CPI,1
64.17307692307693,8.83449216634036,83.5384615384615,10.5,0.1574591262045572,14,23,0.2,0.2,0.8,SPH+CPI,1
64.17307692307693,8.830711936309847,83.5384615384615,10.499999999999996,0.15452657928097044,14,23,0.2,0.2,0.85,SPH+CPI,1
64.1730769230769,8.649542935604183,83.38461538461536,10.5,0.1366815565210958,14,23,0.2,0.2,0.9,SPH+CPI,1
69.52083333333333,8.892961816380785,83.58333333333333,11.375,0.17538085411305926,14,19,0.2,0.25,0.7,SPH+CPI,1
69.52083333333333,8.881586234765676,83.58333333333333,11.375,0.17926396388798774,14,19,0.2,0.25,0.75,SPH+CPI,1
69.52083333333333,8.8736511428171,83.58333333333333,11.375,0.1760914453194705,14,19,0.2,0.25,0.8,SPH+CPI,1
69.52083333333333,8.869555893617376,83.58333333333333,11.375,0.1729145194855848,14,19,0.2,0.25,0.85,SPH+CPI,1
69.52083333333333,8.674537378290939,83.41666666666667,11.375,0.15722238750411782,14,19,0.2,0.25,0.9,SPH+CPI,1
72.54347826086956,9.057084254347526,83.73913043478265,11.869565217391305,0.18798517466225825,14,17,0.2,0.3,0.7,SPH+CPI,1
72.54347826086958,9.045214082227414,83.73913043478265,11.869565217391303,0.19203711529696632,14,17,0.2,0.3,0.75,SPH+CPI,1
72.54347826086958,9.036933986281074,83.73913043478265,11.869565217391303,0.1887266611385136,14,17,0.2,0.3,0.8,SPH+CPI,1
72.54347826086956,9.032660682768322,83.73913043478265,11.86956521739131,0.18541160809445897,14,17,0.2,0.3,0.85,SPH+CPI,1
72.54347826086956,8.829163101558125,83.56521739130439,11.869565217391305,0.1690372095051019,14,17,0.2,0.3,0.9,SPH+CPI,1
85.56410256410254,8.921578563956563,83.56410256410254,14.000000000000002,0.24373582219105908,14,10,0.2,0.35,0.7,SPH+CPI,1
85.56410256410257,8.92155718772309,83.56410256410254,14.0,0.24701173367183557,14,10,0.2,0.35,0.75,SPH+CPI,1
85.56410256410257,8.91388321166344,83.56410256410254,13.999999999999991,0.2424917750814981,14,10,0.2,0.35,0.8,SPH+CPI,1
85.56410256410255,8.908842904956089,83.56410256410254,13.999999999999993,0.23858171251671573,14,10,0.2,0.35,0.85,SPH+CPI,1
85.56410256410255,8.846892197779873,83.5128205128205,13.999999999999996,0.22500024170734534,14,10,0.2,0.35,0.9,SPH+CPI,1
92.69444444444446,8.853384821495364,83.5277777777778,15.166666666666663,0.2643461974053348,14,7,0.2,0.4,0.7,SPH+CPI,1
92.69444444444441,8.853361663909107,83.5277777777778,15.166666666666673,0.26789510150950935,14,7,0.2,0.4,0.75,SPH+CPI,1
92.69444444444446,8.845048189844483,83.5277777777778,15.166666666666664,0.26308429795683064,14,7,0.2,0.4,0.8,SPH+CPI,1
92.69444444444444,8.839587857578186,83.5277777777778,15.166666666666664,0.25884839684498295,14,7,0.2,0.4,0.85,SPH+CPI,1
92.69444444444446,8.825792512889624,83.5277777777778,15.16666666666667,0.2465305355612149,14,7,0.2,0.4,0.9,SPH+CPI,1
60.019607843137265,8.148257817694699,82.82352941176468,9.6078431372549,0.1529846927562535,11,22,0.25,0.2,0.7,SPH+CPI,1
60.01960784313727,8.148241471163225,82.82352941176468,9.6078431372549,0.15548980153567085,11,22,0.25,0.2,0.75,SPH+CPI,1
60.019607843137265,8.13989759010725,82.82352941176468,9.6078431372549,0.15213335926865681,11,22,0.25,0.2,0.8,SPH+CPI,1
