;CM Index;gini_parameter;p_parameter;Training gini;gini;gini SPH;gini CPI;Missing;Missing SPH;Missing CPI;#Classes;#Classes SPH;#Classes CPI;#Samples;#Samples SPH;#Samples CPI
0;gini;0,25;0,7;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,1492524377188432;24,000000000000004;7,477068589016183;7,611530531510159;84;14,310344827586206;8,829787234042554;1050;72,17241379310344;46,361702127659576
0;gini;0,25;0,75;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,1549062921611952;24,000000000000004;7,477068589016183;7,611530531510159;84;14,310344827586206;8,829787234042554;1050;72,17241379310344;46,361702127659576
0;gini;0,25;0,8;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,15394384864220506;24,000000000000004;7,477068589016183;7,611530531510159;84;14,310344827586206;8,829787234042554;1050;72,17241379310344;46,361702127659576
0;gini;0,25;0,85;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,14758625898867597;24,000000000000004;7,477068589016183;7,611530531510159;84;14,310344827586206;8,829787234042554;1050;72,17241379310344;46,829787234042556
0;gini;0,25;0,9;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,13595486315423194;24,000000000000004;7,477068589016183;7,611530531510159;84;14,310344827586206;8,829787234042554;1050;72,17241379310344;48,12765957446808
0;gini;0,25;0,95;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,1244167010215463;24,000000000000004;7,477068589016183;7,611530531510159;84;14,310344827586206;8,829787234042554;1050;72,17241379310344;53,06382978723404
0;gini;0,3;0,7;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,1629732136430643;24,000000000000004;7,477068589016183;7,744059460482626;84;14,310344827586206;9,222222222222221;1050;72,17241379310344;48,37777777777778
0;gini;0,3;0,75;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,16884307713646968;24,000000000000004;7,477068589016183;7,744059460482626;84;14,310344827586206;9,222222222222221;1050;72,17241379310344;48,37777777777778
0;gini;0,3;0,8;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,1678378583499689;24,000000000000004;7,477068589016183;7,744059460482626;84;14,310344827586206;9,222222222222221;1050;72,17241379310344;48,37777777777778
0;gini;0,3;0,85;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,16119770915628295;24,000000000000004;7,477068589016183;7,744059460482626;84;14,310344827586206;9,222222222222221;1050;72,17241379310344;48,86666666666667
0;gini;0,3;0,9;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,15124512959163086;24,000000000000004;7,477068589016183;7,744059460482626;84;14,310344827586206;9,222222222222221;1050;72,17241379310344;49,8
0;gini;0,3;0,95;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,139194160253048;24,000000000000004;7,477068589016183;7,744059460482626;84;14,310344827586206;9,222222222222221;1050;72,17241379310344;54,955555555555556
0;gini;0,35;0,7;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,21879177594905844;24,000000000000004;7,477068589016183;7,7597311105724645;84;14,310344827586206;10,921052631578947;1050;72,17241379310344;55,421052631578945
0;gini;0,35;0,75;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,2257429300859858;24,000000000000004;7,477068589016183;7,7597311105724645;84;14,310344827586206;10,921052631578947;1050;72,17241379310344;55,421052631578945
0;gini;0,35;0,8;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,22518716468332356;24,000000000000004;7,477068589016183;7,7597311105724645;84;14,310344827586206;10,921052631578947;1050;72,17241379310344;55,421052631578945
0;gini;0,35;0,85;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,2177999883182747;24,000000000000004;7,477068589016183;7,7597311105724645;84;14,310344827586206;10,921052631578947;1050;72,17241379310344;56,0
0;gini;0,35;0,9;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,2123845499989156;24,000000000000004;7,477068589016183;7,7597311105724645;84;14,310344827586206;10,921052631578947;1050;72,17241379310344;56,0
0;gini;0,35;0,95;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,19527501741403538;24,000000000000004;7,477068589016183;7,7597311105724645;84;14,310344827586206;10,921052631578947;1050;72,17241379310344;58,578947368421055
0;gini;0,4;0,7;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,24697688413213584;24,000000000000004;7,477068589016183;7,509948273859515;84;14,310344827586206;12,205882352941176;1050;72,17241379310344;61,76470588235294
0;gini;0,4;0,75;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,2547458211087018;24,000000000000004;7,477068589016183;7,509948273859515;84;14,310344827586206;12,205882352941176;1050;72,17241379310344;61,76470588235294
0;gini;0,4;0,8;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,2541246715410205;24,000000000000004;7,477068589016183;7,509948273859515;84;14,310344827586206;12,205882352941176;1050;72,17241379310344;61,76470588235294
0;gini;0,4;0,85;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,24758593561557027;24,000000000000004;7,477068589016183;7,509948273859515;84;14,310344827586206;12,205882352941176;1050;72,17241379310344;62,411764705882355
0;gini;0,4;0,9;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,24919208739693471;24,000000000000004;7,477068589016183;7,509948273859515;84;14,310344827586206;12,205882352941176;1050;72,17241379310344;62,411764705882355
0;gini;0,4;0,95;0,5166666666666666;0,5388208616780046;0,30471471360529123;0,2462104292677885;24,000000000000004;7,477068589016183;7,509948273859515;84;14,310344827586206;12,205882352941176;1050;72,17241379310344;65,29411764705883
